2023-04-07 01:20:59.029 INFO  (qtp816798571-37) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1680830319719} status=0 QTime=0
2023-04-07 01:20:59.033 INFO  (qtp816798571-38) [ x:films] o.a.s.c.S.Request webapp=/solr path=/config params={wt=json&_=1680830459018} status=0 QTime=3
2023-04-07 01:20:59.034 INFO  (qtp816798571-40) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={show=schema&wt=json&_=1680830323551} status=0 QTime=5
2023-04-07 01:20:59.078 INFO  (qtp816798571-67) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680830319720} status=0 QTime=49
2023-04-07 01:20:59.083 INFO  (qtp816798571-38) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={numTerms=0&wt=json&_=1680830323551} status=0 QTime=11
2023-04-07 01:21:06.293 INFO  (qtp816798571-71) [ x:films] o.a.s.c.S.Request webapp=/solr path=/config params={wt=json&_=1680830459018} status=0 QTime=0
2023-04-07 01:21:06.293 INFO  (qtp816798571-36) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1680830319719} status=0 QTime=0
2023-04-07 01:21:06.294 INFO  (qtp816798571-39) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={show=schema&wt=json&_=1680830323551} status=0 QTime=1
2023-04-07 01:21:06.316 INFO  (qtp816798571-38) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={numTerms=0&wt=json&_=1680830323551} status=0 QTime=3
2023-04-07 01:21:06.332 INFO  (qtp816798571-72) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680830319720} status=0 QTime=39
2023-04-07 01:21:07.226 INFO  (qtp816798571-72) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={fl=movie_dis&wt=json&_=1680830323551} status=0 QTime=14
2023-04-07 01:21:13.717 INFO  (qtp816798571-40) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={fl=movie_dis&numTerms=3&wt=json&_=1680830323551} status=0 QTime=7
2023-04-07 01:21:13.823 INFO  (qtp816798571-72) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={fl=movie_dis&numTerms=30&wt=json&_=1680830323551} status=0 QTime=6
2023-04-07 01:21:21.323 INFO  (qtp816798571-40) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={fl=movie_dis&numTerms=6&wt=json&_=1680830323551} status=0 QTime=4
2023-04-07 01:21:21.392 INFO  (qtp816798571-72) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={fl=movie_dis&numTerms=64&wt=json&_=1680830323551} status=0 QTime=3
2023-04-07 01:21:46.631 INFO  (qtp816798571-40) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={fl=movie_dis&numTerms=6&wt=json&_=1680830323551} status=0 QTime=3
2023-04-07 01:21:46.775 INFO  (qtp816798571-72) [ x:films] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={fl=movie_dis&wt=json&_=1680830323551} status=0 QTime=2
